nước khoáng thiên nhiên,11
hỗn hợp cà phê hòa tan,11
acesulfame kali,11
hương xá xị tổng hợp,11
10,11
hỗn hợp sữa hoàn nguyên,11
niacinamide,11
hương dâu giống tự nhiên dùng cho thực phẩm,11
chất tạo màu nhân tạo,11
đường caramel,11
si rô fructose,11
bao gồm furcellaran,11
xương,11
viên đậu nành,11
chất tạo màu riboflavin tổng hợp súp,11
măng,11
xirô glucô,11
bún tàu,11
sodium caseinate,11
mít,11
hương nước dùng tổng hợp,11
bột lên men từ đậu tương,11
sô cô la trắng,11
men tươi,11
màu caramen,11
nạc gà,11
sửa,11
hỗn hợp bột cacao,11
hương sôcôla,11
hương vị,11
glycerol e422,11
bột nước mắm,11
contain soya,11
bột cacao kiềm hóa,11
cây hạt mỡ,11
titanium dioxyde e171,11
phô mai cheddar,11
sản phẩm whey,11
nho đỏ,11
hương sô cô la tự nhiên,11
baking soda,11
cola,11
hương dừa tự nhiên,11
sản phẩm có chứa các thành phần dị ứng,11
thiamine mononitrate,11
seasoning,11
sô cô la sữa,11
xử lý amoni,11
lactobacillus paracasei,11
sữa tươi nguyên chất,11
lactobacillus,11
vegetable oil,11
vitamin a acetat,11
con ruốc,11
trứng gà tươi,11
khô mực,11
egg,11
chất chống oxi hoá,11
cá nục,11
cần,11
hỗn hợp gluten lúa mì,11
hành lá sảy,11
hương nấm tổng hợp,11
hành khô,11
d sorbitol,11
đậu hũ,11
protein sấy hương vị tôm,11
amorphous,11
non dairy creamer,11
protein từ lúa mì,11
bột đậu xanh,11
khối lượng,11
disodium diphosphate,11
đậu đen,11
rong nho tách nước,11
hạt bí,11
gạo lức,11
amaranth,11
có chứa đạm sữa,11
có chứa bột mì,11
vỏ bọc collagen,11
tinh bột xi rô,11
chất tạo ngọt tổng hợp e951,11
calci clorid,11
sirop de glucose,11
concentrated lemon juice,11
barley malt extract,11
eau,11
otpp được trích ly tối thiểu,10
nước trái cây,10
e340_i,10
trái nho,10
caramen nhóm m,10
catimor,10
excelsa,10
bột matcha,10
chất chống đồng vốn,10
hương đào tự nhiên,10
cỏ ngọt,10
hương bạc hà,10
chất bảo quản kali sorbat,10
hương nho tổng hợp,10
sơ ri,10
dinatri phosphat,10
trà tinh chiết,10
nha đam,10
gói rau củ,10
màu thực phẩm nhân tạo,10
vi khuẩn lên men,10
tỏi xay,10
lá oregano,10
bơ lạt,10
xi rô bắp,10
mắm tôm,10
hương vanilla,10
dấu thực vật,10
s,10
trứng cút,10
rau mùi,10
bột whey từ sữa,10
mè rang,10
mononatri glutamate,10
cốm,10
siro glucoza,10
gồm,10
tbhq,10
đậu nành lên men,10
dầu canola,10
e965_i,10
bột tương đậu nành,10
cây cọ,10
các hạt khác,10
quả,10
tảo xoắn,10
sữa đặc có đường,10
dưa hấu,10
chất nhũ hóa e477,10
sản phẩm từ sữa,10
chiết xuất từ cây hương thảo,10
hương dầu khuynh diệp tự nhiên,10
lá dứa,10
hàn quốc,10
dầu ngô,10
chất nhũ hóa từ hướng dương,10
rau cô đặc,10
disodium e5' ribonucleotides,10
dầu oliu,10
đu đủ,10
bột mì nguyên cám,10
nước đường fructose,10
e435,10
dầu thực vật hydro hóa,10
cơm dừa,10
thermophilus,10
đường tỉnh luyện,10
mật bắp,10
nước ép trái cây nguyên chất,10
86,10
disodium guanylate,10
sulfit,10
kali lodat,10
tương ớt gochujang,10
dầu ô liu,10
thuỷ sản,10
paprika,10
nguyên liệu bổ sung vitamin b12,10
tai vị,10
bột đậu nành đã khử béo,10
có thể chứa,10
đậu bắp,10
dấu cọ,10
cả chua,10
đường thực vật lên men,10
đạm thực vật thủy phân từ đậu nành,10
hương bò giống tự nhiên,10
đường maltodextrin,10
tổ yến sấy thăng hoa,10
gói yến,10
bột gia vị tương đen,10
màu tự nhiên riboflavin,10
gia vị hải sản,10
dịch chiết thịt bò tươi,10
bắp cải sấy,10
bột kim chi,10
bột nấm hương,10
disodium e5',10
bột cari,10
dipotassium hydrogen phosphate,10
arabic gum,10
bột sữa non,10
ca cao,10
cám lúa mì,10
hạt óc chó,10
bột lúa mạch đen,10
đâu phộng,10
ớt chuông xanh,10
chất điều chỉnh độ acid acid citric,10
chứa lúa mì,10
đường nghịch chuyển,10
chất khí bao gói,10
sản phẩm có thể chứa mè,10
cơm cháy,10
gồm arabic,10
sorbitol e420_i,10
sản phẩm có chứa mè,10
dinatri uridin 5' monophotphat,10
meso inositol,10
lactoferrin,10
carmoisine,10
tôm chua,10
colour,10
whole milk powder,10
raising agents,10
eggs,10
bắp hạt,9
tinh chất trà đen,9
chất tạo khi carbonic,9
nước táo ép từ nước táo cô đặc,9
nước ép,9
chiết xuất cà phê,9
cafeine,9
o khi sản xuất,9
hàm lượng này có thể giảm đi trong quá trình lưu thông,9
nước ép chanh,9
chất điều chỉnh axit,9
yến sào,9
calcium phosphate,9
e960,9
màu caramel tự nhiên,9
hương việt quất tổng hợp,9
úc,9
màu sunset yellow,9
extract from malted barley,9
hương vải tổng hợp,9
ổi,9
nh4 của nó,9
hỗn hợp màu thực phẩm,9
e4511,9
có sử dụng nguyên liệu chứa sulfit,9
curcumin tự nhiên,9
cá ngừ khúc,9
có chứa sulfite,9
nguyên liệu thực phẩm betabate e100,9
bột nổi,9
quả hạch,9
có chứa chất điều vị,9
cơm,9
cá mối,9
diglycerides,9
ngò,9
hạt nêm knorr,9
si rô bắp,9
shellac,9
chiết xuất từ quả dành dành,9
gia vị ớt,9
mì chính,9
men saccharomyces cerevisiae,9
bột mù tạt,9
hương khói,9
e315,9
bột gia vị bò,9
ớt xiêm xanh,9
e153,9
e472a,9
bột trứng muối,9
bột gia vị tảo biển,9
bột kem pha cà phê,9
si rô glu cô,9
sản phẩm chứa bột mì,9
bột lòng đỏ trứng gà,9
cherry,9
e220,9
chiết xuất hương thảo,9
xi rô đường nghịch chuyển,9
đậu hòa lan,9
không biến đổi gen,9
chứa sữa,9
kem tươi,9
ammonium bicarbonate,9
các sản phẩm của chúng,9
chất màu tự nhiên,9
caroten,9
sữa bò thanh trùng,9
từ sữa bò,9
beta caroten tổng hợp,9
đường re,9
sữa tươi chuẩn hóa,9
crôm clorid,9
từ dầu c,9
e163_v,9
tương hột,9
chiết xuất xương thịt hầm,9
oleoresin capsicum,9
hàu,9
nước dừa,9
mononatri glutamat tinh khiết e99,9
dầu đậu nành nguyên chất tinh luyện,9
glycine,9
disodium inosinate,9
quế cây,9
muối hồng himalaya,9
tính trên  sản phẩm,9
cà chua tươi,9
chất béo,9
chất ổn định e420_ii,9
hương ngò rí tổng hợp,9
hương hành tím phi tổng hợp,9
hydroxypropyl starch,9
cả rốt sấy,9
nước hầm xương cá hồi,9
cải bẹ xanh sấy,9
nấm tuyết,9
hương tôm tổng hợp,9
tương hạt,9
cua đồng,9
dịch chiết xuất thịt bò,9
vắt bánh đa,9
bột chiết xuất thịt heo,9
thịt tôm,9
chất chống oxy hóa e307b_,9
muối tinh khiết,9
thickener,9
tinh bột khoai lang,9
đậu đen xanh lòng,9
oxit kẽm,9
ngũ cốc nguyên hạt,9
bột lúa mỳ,9
mực ống,9
miến,9
lecitin,9
không sử dụng loại gây biến đổi gen,9
e322_i chiết xuất từ đậu nành,9
sữa nguyên kem,9
mít tươi,9
bột béo mct,9
axít folic,9
kali iodua,9
magnesi chlorid,9
hydrolyzed casein,9
arachidonic acid,9
kombucha,9
xem trên nhãn sản phẩm,9
chất điều vị mononatril glutamat,9
dương,9
bột sẵn,9
túy,9
bột thịt thăn,9
mà,9
chất điều vị dirstri5' ribonucleotid,9
chất điều vị dinatri e5' inositiat,9
mẫu thực phẩm beta caroten tổng hợp,9
pâte de cacao,9
zucchero,9
farine de blé,9
soy flour,9
e145,8
bột chiết xuất hồng sâm,8
trẻ em,8
xi rô đường,8
chất bảo quản e211,8
co2,8
vitamin b9,8
chất tạo màu caramel,8
nước trái nho lên men,8
vodka,8
nước cam hoàn nguyên từ nước cam cô đặc,8
hương nho tự nhiên,8
chất tạo ngọt tổng hợp e950,8
xử lý amoni sulfit,8
e329,8
e952_iv,8
chất chống oxi hóa e300,8
đường mia,8
gluco,8
xanthangum,8
nước ép cà chua,8
allura red,8
brilliant blue,8
kiwi,8
tinh bột khoai mì biến tính,8
chiết xuất từ thịt,8
annatto,8
2,8
sắn,8
hương sữa chua,8
hương kem tổng hợp,8
bột tiêu trắng,8
mứt dâu,8
carotene,8
maltose syrup,8
xì dầu,8
e100,8
nhân bánh,8
nước mắm cá cơm,8
bột chanh,8
mỡ lợn,8
e450_i disodium diphosphate,8
mắm tép,8
nước cốt táo,8
mùi tây,8
e500_iii,8
chà bông gà,8
xoài tươi,8
bột gạo nếp,8
magnesium stearate,8
gia vị tự nhiên,8
acesulfame k e950,8
ớt khô,8
sản phẩm có thể chứa,8
cà rốt đen,8
sản phẩm có thể chứa lúa mì,8
butylated hydroxytoluene e321,8
chiết xuất mạch nha lúa mạch,8
rong biển hàn quốc,8
muối gia vị,8
enzym,8
màu carmin tổng hợp,8
màu brilliant blue fcf tổng hợp,8
enzyme,8
chất xơ lúa mì,8
chất làm bóng e903,8
màu curcumin tổng hợp,8
màu nhân tạo,8
chất chống động vón,8
hương nho nhân tạo,8
tắc,8
tổ yến tinh chế,8
sữa lên men tự nhiên,8
men streptococcus,8
giống tự nhiên dùng cho thực phẩm,8
bulgaricus,8
đươ ng,8
canxi phosphat,8
magiê clorid,8
magnesi phosphat,8
hỗn hợp inulin,8
dùng cho thực phẩm,8
dịch trích từ hạt đậu nành,8
hương sôcôla tổng hợp dùng cho thực phẩm,8
e170,8
natri l ascorbat,8
hon hop tocopherol,8
dịch yến mạch,8
oligosaccharide,8
ruốc,8
hạt ngò,8
hương mà tổng hợp,8
tỏi khô,8
nước mắm cốt cá cơm,8
sản phẩm chứa nguyên liệu có nguồn gốc từ thủy sản,8
riêng,8
chất điều chỉnh độ chua e330,8
muối nacl,8
acetic acid,8
dầu gạo lứt tinh luyện,8
hoài sơn,8
dầu olive nguyên chất,8
cá hồi,8
màu nghệ,8
dầu mù tạt,8
hành tây sấy,8
từ gluten lúa mì,8
tôm sấy,8
chả heo sấy,8
bổ sung vi chất kẽm,8
xốt cà chua,8
mực khô,8
nấm mèo sấy,8
đường dextroza,8
nấm tuyết sấy thăng hoa,8
bắp cải khô,8
hương bò tổng hợp dùng cho thực phẩm,8
oleoresin paprika,8
bột gia vị hỗn hợp,8
gói hành phi,8
e364_i,8
rong biển khô hàn quốc,8
sodium phosphate,8
mono and di glycerides of fatty acids,8
sản phẩm này có chứa bột mì,8
starch sodium octenyl succinate,8
natri lactat,8
ascorbyl palmitate,8
gạo dẻo,8
giảm sắt,8
hạt,8
không sử dụng hoá chất bảo quản,8
thịt bò nhập khẩu từ úc,8
rong nho,8
cà pháo,8
socola,8
các hạt,8
muối calci phosphat,8
antioxidant,8
preservative,8
cream từ sữa tươi,8
chất béo thay thế bơ,8
hạt sô cô la,8
đường nghịch đảo,8
lecithin e322,8
bột men,8
được sản xuất trên dây chuyên sản xuất bánh có chứa sữa,8
khí nitơ,8
bifidus bl,8
kẽm sun phát,8
chất béo mct,8
45,8
hương dâu nhân tạo,8
sản phẩm chứa sulphites,8
màu allura red ac nhân tạo,8
chiết xuất quả cơm cháy,8
phẩm màu thực phẩm tổng hợp,8
nha,8
hương me tổng hợp,8
sữa đặc tách béo,8
dẫn xuất từ sữa,8
sản phẩm có chứa chế phẩm từ sữa,8
tinh bột mỳ,8
folic acid,8
lggtm hương vani tổng hợp dùng cho thực phẩm,8
hương vanilla tổng hợp dùng trong thực phẩm,8
axít cytidin 5' monophotphoric,8
axít adenosin 5' monophotphoric,8
dinatri inosin 5' monophotphat,8
chứa e10 cfu,8
tại thời điểm đóng gói,8
disodium guanosine e5' monophosphate,8
disodium uridine e5' monophosphate,8
adenosine e5' monophosphate,8
retinyl palmitat,8
khí đóng gói e941,8
chứa,8
chiết xuất hào,8
trái cây lên men,8
nước có gas,8
thực phẩm màu dầu tự nhiên,8
calcium lactate,8
lợi khuẩn lactobacillus,8
hỗn hợp cà phê hòa tan  cà phê robusta,8
nước dừa tươi,8
shaccharomyces cerevisiae,8
muối tinh sấy bổ sung i ốt,8
chất béo thực vật từ cọ,8
flavouring,8
arôme,8
butter,8
white sugar,8
cane sugar,8
cocoa powder,8
artificial flavor,8
sale,8
lactosérum en poudre,8
potatoes,8
glycerin esters of fatty acids,8
garlic,8
ớt trái,7
aspartam e951,7
sản phẩm có chứa sulphite,7
nước ép quả mâm xôi cô đặc,7
nước ép cà rốt cô đặc,7
sản phẩm có thể không phù hợp với người nhạy cảm với caffeine,7
phụ nữ đang mang thai,7
hương caramen tự nhiên,7
hương vỏ cam tự nhiên,7
hương mũi tây tự nhiên,7
axit pantothenic,7
nước ép lý chua đen,7
hương chanh dây tổng hợp,7
e160a,7
e445_iii,7
protein từ sữa,7
cà phê rang xay,7
thiamin,7
mật ong nguyên chất,7
anh đào,7
chiết xuất yến mạch,7
chất điều chính độ acid,7
bột trà matcha,7
sodium carboxymethyl cellulose,7
sữa bột không béo,7
tổ yến,7
tổ yến thiên nhiên,7
natri bicarbonate,7
chất tạo ngọt acesulfam kali tổng hợp,7
hương trà,7
chiết xuất tôm,7
hương rau giống tự nhiên,7
ruốc muối,7
cá đồng,7
nước đường bắp,7
siro fructose,7
gum từ đậu carob,7
lạp xưởng,7
mỡ,7
nhân,7
chiết xuất nghệ,7
chất nhũ hoa,7
gồm đậu carob,7
thịt lợn nạc,7
acid,7
chất làm dãy,7
chả cá,7
bột phô mai cheddar,7
bột súp,7
sodium nitrite,7
chiết xuất vani,7
sữa đậu nành,7
ruốc thịt gà,7
chứa bột mì,7
vảy khoai tây,7
chất làm ẩm e422,7
chất chống oxy hóa e321,7
omega e3,7
sorbitol e420,7
hương bạc hà chanh giống tự nhiên,7
chứa chất chống oxy hóa,7
sản phẩm có thể chứa đậu phộng,7
hương bạc hà blueberry giống tự nhiên,7
ớt cựa gà,7
dầu hành,7
hương sữa trứng,7
cả,7
chất chống đông vốn,7
quả nghiền cô đặc,7
sản phẩm này không chứa bất kỳ gelatin lợn hay các thành phần từ lợn,7
siro sorbitol,7
nước ép việt quất cô đặc,7
bột tảo biển,7
dưa,7
ca cao khối,7
e392,7
chất nhũ hóa e322,7
chất điều chỉnh độ acid acid malic,7
dầu cọ hydro hóa,7
este của sucrose với các acid béo e473,7
collagen,7
có chứa  hoặc ít hơn,7
đậu phộng rang,7
màu beta caroten tổng hợp,7
maltodextrine,7
2' fucosyllactose,7
trisodium citrate,7
choline,7
chất làm đặc,7
nước táo ép cô đặc,7
aronia,7
lên men từ streptococcus thermophilus,7
muối nhũ hóa,7
83,7
kẽm gluconat,7
milk powder,7
b8,7
sữa toàn phần,7
nucleotid,7
cytidin e5' monophosphat,7
adenosin e5' monophosphat,7
mct,7
chất ổn định e471,7
phylloquinon,7
chất ổn định dùng trong thực phẩm,7
kẽm lactat,7
e460,7
dịch hạt óc chó,7
chà là,7
rrr alpha tocopheryl acetat,7
tỏi hành,7
chất điều vị monosodium glutamate,7
high fructose corn syrup,7
sản phẩm chứa các nguyên liệu có nguồn gốc từ thủy sản,7
sản phẩm này sử dụng nguyên liệu chứa các thành phần có thể gây dị ứng,7
chất làm dày xanthan gum,7
dầu hạt cải tinh luyện,7
muối natri,7
kali của nó,7
chiết xuất mực,7
chiết xuất hành,7
kỷ tử,7
tocopherol hỗn hợp,7
gạo men đỏ,7
rượu ngũ cốc,7
siro glucose fructose,7
gạo st25,7
củ hành tím sấy,7
bột lúa mạch,7
hương sả,7
sá bấu sấy,7
ngô rí,7
xưởng heo,7
caramen amoni sulfit,7
cá trích,7
chiết xuất tảo biển,7
chất ổn định màu,7
dầu hành tây,7
chứa chất điều vị,7
glycerin fatty acid ester,7
hương tôm,7
hương hành phi tổng hợp,7
cốt phở bò chiết xuất,7
caramen nhóm iv tổng hợp,7
hương tiêu tổng hợp,7
hương rau tự nhiên,7
e101_iii,7
bột nấm đông cô,7
gôm qua,7
b,7
vảy ngũ cốc,7
chứa gluten,7
trứng sấy,7
ammonium hydrogen carbonate,7
hương tiêu tự nhiên,7
hydroxypropyl distarch phosphat,7
đường cát trắng,7
hành sấy,7
gói nêm,7
thịt gà xay,7
bột gà,7
có thể chứa các loại hạt,7
d alpha tocopherol,7
cần tàu,7
vitamins,7
hương dâu tây,7
gạo tẻ,7
e460_ii,7
mỡ gà,7
taste enhancers,7
màu tự nhiên e160c_i,7
dầu cọ olein,7
đế pizza,7
xốt dâu,7
ớt chuông đỏ,7
xốt mayonnaise,7
bột canh,7
muối ốt,7
chất tạo màu tổng hợp caramen nhóm iii,7
thành phần có chứa bột mì,7
e481,7
kali iodide,7
fish oil,7
polydimethyl siloxan,7
hương trái cây tổng hợp giống tự nhiên,7
tinh chất mầm đậu nành,7
chất tạo xốp e503_ii,7
nước chanh,7
menthol,7
lợn,7
hương trái cây,7
hương nho,7
mơ tươi,7
lactis,7
kali iođua,7
raffinose,7
lactulose syrup,7
cytidine e5' monophosphate,7
disodium inosine e5' monophosphate,7
calci d pantothenate,7
acid pteroymonoglutamic,7
phytomenadion,7
hon hop nucleotid,7
maltodex trin,7
chocolate,7
mangan sulfate,7
aa,7
nguồn cung cấp dha,7
lgg,7
2fl,7
hào,7
axit ascorbic,7
đường glucô,7
dừa nạo,7
cũng có thể chứa dấu vết của hạt cây,7
chất thay thế muối,7
muối kali,7
ruốc tươi,7
muối xay,7
onion powder,7
palmitat,7
từ lõi của hạt lúa mì,7
humectant,7
beurre de cacao,7
lécithine de soja,7
arômes,7
sweeteners,7
soybean,7
corn syrup,7
sweetener,7
butterfat,7
rice,6
nước bão hòa co,6
hưởng giống tự nhiên,6
hỗn hợp hương chanh tự nhiên,6
nước táo lên men với sucrose cider,6
hỗn hợp hương tổng hợp,6
20,6
màu cà rốt đen,6
black carrot,6
hương lý chua đen,6
tinh chất gạo,6
với  dâu tây,6
bột sả,6
bột cà phê hòa tan,6
e150,6
cà phê cô đặc,6
hương thảo mộc tự nhiên,6
hàm lượng hồng sâm cho,6
cafein,6
chất tạo màu beta carotene tổng hợp,6
nước ép dứa,6
hưởng bí đao,6
hương cà phê giống tự nhiên,6
